tree_id,block_id,species_group,latitude,longitude,health,tree_dbh,stump_diam,curb_loc,steward,sidewalk,address,zipcode,boroname,nta,nta_name
72896,102473,Other,40.7133559,-73.98975181,Good,6,0,OnCurb,None,NoDamage,152 HENRY STREET,10002,Manhattan,MN28,Lower East Side
159919,103398,Other,40.7151067,-73.97847913,Fair,13,0,OnCurb,None,Damage,301 DELANCEY ST SOUTH,10002,Manhattan,MN28,Lower East Side
33823,101420,littleleaf linden,40.72625934,-73.99324027,Good,7,0,OnCurb,None,NoDamage,35 BOND STREET,10012,Manhattan,MN23,West Village
168198,103107,honeylocust,40.72647538,-73.97886517,Good,11,0,OnCurb,1or2,NoDamage,361 EAST 10 STREET,10009,Manhattan,MN28,Lower East Side
277708,100389,honeylocust,40.7112522,-74.0041868,Good,12,0,OnCurb,None,NoDamage,3 SPRUCE STREET,10038,Manhattan,MN25,Battery Park City-Lower Manhattan
74384,105336,Other,40.7358538,-73.98721158,Good,3,0,OnCurb,1or2,NoDamage,125 EAST 17 STREET,10003,Manhattan,MN21,Gramercy
205172,105371,ginkgo,40.73769447,-73.9782263,Fair,7,0,OnCurb,None,NoDamage,345 EAST 24 STREET,10010,Manhattan,MN20,Murray Hill-Kips Bay
177732,106007,London planetree,40.73115688,-73.98185603,Good,17,0,OnCurb,None,NoDamage,405 EAST 14 STREET,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
30670,101735,Other,40.73138398,-73.99260802,Good,3,0,OnCurb,3or4,NoDamage,60 EAST 9 STREET,10003,Manhattan,MN23,West Village
432741,101601,ginkgo,40.7290344,-74.00341862,Good,3,0,OnCurb,1or2,NoDamage,12 BEDFORD STREET,10014,Manhattan,MN23,West Village
400958,103014,littleleaf linden,40.7239752,-73.9840677,Poor,11,0,OnCurb,None,NoDamage,199 EAST 4 STREET,10009,Manhattan,MN22,East Village
432730,101601,Other,40.72878748,-74.00273323,Fair,11,0,OnCurb,None,Damage,255 AVENUE OF THE AMERICAS,10014,Manhattan,MN23,West Village
392839,101849,ginkgo,40.73291624,-73.99622301,Good,11,0,OnCurb,3or4,NoDamage,20 5 AVENUE,10011,Manhattan,MN23,West Village
118627,102426,ginkgo,40.71211128,-73.99593739,Good,2,0,OnCurb,None,NoDamage,94 MADISON STREET,10002,Manhattan,MN27,Chinatown
30217,104219,ginkgo,40.73647016,-73.99339425,Good,11,0,OnCurb,1or2,NoDamage,92 5 AVENUE,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
254357,103143,Callery pear,40.72760482,-73.9891812,Good,10,0,OnCurb,1or2,NoDamage,232 EAST 6 STREET,10003,Manhattan,MN22,East Village
12992,101786,Other,40.73112258,-74.00464344,Good,9,0,OnCurb,3or4,NoDamage,62 BEDFORD STREET,10014,Manhattan,MN23,West Village
27965,105311,honeylocust,40.73498982,-73.98577875,Good,11,0,OnCurb,None,Damage,179 3 AVENUE,10003,Manhattan,MN21,Gramercy
241344,105506,Callery pear,40.74319867,-73.97717999,Poor,6,0,OnCurb,None,Damage,571 2 AVENUE,10016,Manhattan,MN20,Murray Hill-Kips Bay
27217,101560,Callery pear,40.72881089,-73.99725594,Fair,4,0,OnCurb,1or2,NoDamage,1 WASHINGTON SQUARE VILLAGE,10012,Manhattan,MN23,West Village
174377,103318,London planetree,40.70946171,-73.99612602,Good,4,0,OnCurb,1or2,NoDamage,20 CATHERINE SLIP,10002,Manhattan,MN27,Chinatown
174790,217373,littleleaf linden,40.70826341,-73.9661786,Good,11,0,OnCurb,None,NoDamage,71 SOUTH 10 STREET,11249,Brooklyn,BK73,North Side-South Side
246170,101522,Other,40.72795309,-74.00320218,Fair,6,0,OnCurb,None,NoDamage,221 AVENUE OF THE AMERICAS,10014,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
12920,101783,ginkgo,40.7319901,-74.0014354,Good,7,0,OnCurb,1or2,Damage,166 WEST 4 STREET,10014,Manhattan,MN23,West Village
13379,102056,London planetree,40.73495915,-74.00295471,Good,18,0,OnCurb,1or2,Damage,45 CHARLES STREET,10014,Manhattan,MN23,West Village
118962,103282,Callery pear,40.73397295,-73.98903627,Poor,7,0,OnCurb,1or2,Damage,110 EAST 14 STREET,10003,Manhattan,MN22,East Village
28018,105319,honeylocust,40.73558086,-73.98534647,Good,10,0,OnCurb,None,NoDamage,187 3 AVENUE,10003,Manhattan,MN21,Gramercy
162056,103188,Callery pear,40.72845602,-73.97971898,Poor,9,0,OnCurb,3or4,NoDamage,535 EAST 12 STREET,10009,Manhattan,MN22,East Village
69474,103020,Callery pear,40.72440453,-73.97977672,Fair,4,0,OnCurb,1or2,NoDamage,208 EAST 7 STREET,10009,Manhattan,MN28,Lower East Side
85254,103516,Other,40.74310854,-73.99715556,Good,13,0,OnCurb,1or2,Damage,209 WEST 21 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
172286,102997,Sophora,40.7230631,-73.98190332,Good,9,0,OnCurb,1or2,NoDamage,254 EAST 4 STREET,10009,Manhattan,MN28,Lower East Side
531014,103114,honeylocust,40.72757737,-73.97592354,Good,3,0,OnCurb,1or2,NoDamage,710 EAST 13 STREET,10009,Manhattan,MN28,Lower East Side
521180,103287,Other,40.71957269,-73.99158005,Good,6,0,OnCurb,None,NoDamage,46 DELANCEY STREET,10002,Manhattan,MN27,Chinatown
480591,102451,pin oak,40.71102607,-73.98045497,Good,21,0,OffsetFromCurb,None,NoDamage,71 JACKSON STREET,10002,Manhattan,MN28,Lower East Side
521815,105202,Other,40.73699716,-73.98868974,Good,4,0,OnCurb,1or2,NoDamage,215 PARK AVENUE SOUTH,10003,Manhattan,MN21,Gramercy
118879,103033,Callery pear,40.72470719,-73.99200371,Fair,6,0,OnCurb,None,NoDamage,6 EAST 1 STREET,10003,Manhattan,MN22,East Village
253264,103149,ginkgo,40.7276485,-73.98720275,Good,11,0,OnCurb,1or2,Damage,57 EAST 7 STREET,10003,Manhattan,MN22,East Village
206352,105377,honeylocust,40.73749624,-73.97973384,Good,10,0,OnCurb,1or2,NoDamage,324 EAST 23 STREET,10010,Manhattan,MN21,Gramercy
157074,216811,littleleaf linden,40.70335978,-73.96594096,Good,4,0,OnCurb,None,NoDamage,595 KENT AVENUE,11249,Brooklyn,BK72,Williamsburg
126327,103237,Other,40.73043754,-73.98826386,Good,16,0,OnCurb,3or4,NoDamage,111 EAST 10 STREET,10003,Manhattan,MN22,East Village
33777,101749,Sophora,40.73152299,-73.99150337,Fair,20,0,OnCurb,3or4,NoDamage,784 BROADWAY,10003,Manhattan,MN23,West Village
126329,103237,Other,40.73055146,-73.98853398,Good,15,0,OnCurb,1or2,NoDamage,103 EAST 10 STREET,10003,Manhattan,MN22,East Village
136822,102988,Other,40.72346838,-73.98992775,Fair,3,0,OnCurb,None,Damage,47 EAST 1 STREET,10003,Manhattan,MN22,East Village
232896,103192,London planetree,40.72878526,-73.98614909,Good,15,0,OnCurb,None,NoDamage,321 EAST 9 STREET,10003,Manhattan,MN22,East Village
27357,101511,Sophora,40.7272899,-73.99969713,Good,13,0,OnCurb,1or2,NoDamage,496 LA GUARDIA PLACE,10012,Manhattan,MN23,West Village
34291,101350,Callery pear,40.72497147,-73.9932868,Fair,11,0,OnCurb,1or2,NoDamage,291 ELIZABETH STREET,10012,Manhattan,MN23,West Village
522100,105194,Other,40.74164019,-73.98530674,Good,5,0,OnCurb,1or2,NoDamage,346 PARK AVENUE SOUTH,10010,Manhattan,MN21,Gramercy
202337,103116,Callery pear,40.72695827,-73.99112961,Good,19,0,OnCurb,None,NoDamage,57 EAST 4 STREET,10003,Manhattan,MN22,East Village
396423,102553,London planetree,40.7144885,-73.98367463,Good,8,0,OffsetFromCurb,1or2,NoDamage,285 EAST BROADWAY,10002,Manhattan,MN28,Lower East Side
294534,103320,London planetree,40.71192168,-73.97832262,Good,32,0,OffsetFromCurb,None,NoDamage,453 F D R DRIVE,10002,Manhattan,MN28,Lower East Side
72686,102699,Other,40.71692365,-73.98892496,Good,7,0,OnCurb,1or2,NoDamage,56 ESSEX STREET,10002,Manhattan,MN27,Chinatown
48933,103460,Japanese zelkova,40.74189042,-74.00451447,Good,6,0,OnCurb,3or4,NoDamage,76 9 AVENUE,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
72515,102803,honeylocust,40.71947264,-73.99181745,Fair,8,0,OnCurb,None,NoDamage,45 DELANCEY STREET EB ROADBED,10002,Manhattan,MN27,Chinatown
72952,102623,Sophora,40.71644263,-73.9849201,Fair,14,0,OnCurb,None,Damage,151 BROOME STREET,10002,Manhattan,MN28,Lower East Side
162930,103035,Other,40.72483682,-73.97819855,Good,6,0,OnCurb,1or2,NoDamage,130 AVENUE C,10009,Manhattan,MN28,Lower East Side
474183,105320,honeylocust,40.73532041,-73.98438984,Good,17,0,OnCurb,1or2,NoDamage,218 EAST 18 STREET,10003,Manhattan,MN21,Gramercy
145181,101679,Other,40.73065249,-74.00151059,Poor,10,0,OnCurb,1or2,NoDamage,24 MINETTA LANE,10012,Manhattan,MN23,West Village
27649,101571,Other,40.72933061,-74.0016563,Good,6,0,OnCurb,None,NoDamage,194 BLEECKER STREET,10012,Manhattan,MN23,West Village
90657,105482,Callery pear,40.74302886,-73.98160059,Fair,11,0,OnCurb,None,NoDamage,132 EAST 29 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
152722,102995,Other,40.72323259,-73.98068669,Good,17,0,OnCurb,None,Damage,632 EAST 5 STREET,10009,Manhattan,MN28,Lower East Side
521235,101998,Sophora,40.73549178,-73.9980512,Poor,12,0,OnCurb,None,NoDamage,462 AVENUE OF THE AMERICAS,10011,Manhattan,MN23,West Village
84151,102390,Other,40.7099112,-73.9939589,Good,12,0,OnCurb,None,NoDamage,221 SOUTH STREET,10002,Manhattan,MN27,Chinatown
480871,103051,Other,40.72439946,-73.9757569,Fair,4,0,OnCurb,None,NoDamage,748 EAST 9 STREET,10009,Manhattan,MN28,Lower East Side
253831,103130,London planetree,40.7268244,-73.98704976,Good,13,0,OnCurb,None,NoDamage,331 EAST 6 STREET,10003,Manhattan,MN22,East Village
392703,101851,pin oak,40.73303499,-73.99805619,Good,6,0,OnCurb,None,NoDamage,33 WEST 8 STREET,10011,Manhattan,MN23,West Village
153475,102174,ginkgo,40.73816336,-74.00334199,Good,8,0,OnCurb,1or2,NoDamage,25 JANE STREET,10014,Manhattan,MN23,West Village
84103,102388,ginkgo,40.71064083,-73.99648703,Good,5,0,OnCurb,None,NoDamage,83 CATHERINE STREET,10002,Manhattan,MN27,Chinatown
267735,101431,littleleaf linden,40.72540069,-74.00330844,Good,9,0,OnCurb,None,NoDamage,92 SULLIVAN STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
171326,103126,pin oak,40.72575022,-73.97441332,Good,9,0,OnCurb,1or2,NoDamage,170 AVENUE D,10009,Manhattan,MN28,Lower East Side
161908,103163,honeylocust,40.72791804,-73.97920222,Good,2,0,OnCurb,1or2,NoDamage,190 AVENUE B,10009,Manhattan,MN22,East Village
417921,103333,Sophora,40.72472569,-73.97449547,Fair,3,0,OffsetFromCurb,1or2,NoDamage,152 AVENUE D,10009,Manhattan,MN28,Lower East Side
160867,102111,ginkgo,40.73702988,-74.00147307,Good,3,0,OnCurb,None,NoDamage,81 GREENWICH AVENUE,10014,Manhattan,MN23,West Village
232090,103203,Callery pear,40.72946818,-73.98963037,Good,24,0,OnCurb,None,Damage,1 ST MARKS PLACE,10003,Manhattan,MN22,East Village
206430,106078,Japanese zelkova,40.7383625,-73.9798443,Good,9,0,OnCurb,3or4,NoDamage,305 EAST 24 STREET,10010,Manhattan,MN20,Murray Hill-Kips Bay
73057,103270,honeylocust,40.73233645,-73.98998773,Good,7,0,OnCurb,3or4,NoDamage,111 4 AVENUE,10003,Manhattan,MN22,East Village
32033,104269,Sophora,40.73874778,-73.98861822,Good,10,0,OnCurb,None,Damage,41 EAST 20 STREET,10010,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
314840,103076,honeylocust,40.72514303,-73.99031329,Good,4,0,OnCurb,None,NoDamage,39 2 AVENUE,10003,Manhattan,MN22,East Village
392699,101851,pin oak,40.73336402,-73.99884037,Good,9,0,OnCurb,None,NoDamage,55 WEST 8 STREET,10011,Manhattan,MN23,West Village
64477,104316,Other,40.74164974,-73.99207284,Good,4,0,OnCurb,3or4,Damage,36 WEST 22 STREET,10010,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
26748,103440,ginkgo,40.73989792,-73.9968039,Good,8,0,OnCurb,1or2,Damage,133 WEST 17 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
83453,102366,ginkgo,40.71188792,-73.99777917,Good,6,0,OnCurb,None,NoDamage,50 MADISON STREET,10038,Manhattan,MN27,Chinatown
175087,103407,London planetree,40.71571993,-73.99637804,Good,3,0,OnCurb,None,NoDamage,50 BOWERY,10013,Manhattan,MN27,Chinatown
41451,104360,Japanese zelkova,40.7424165,-73.98562938,Good,3,0,OnCurb,3or4,Damage,51 EAST 26 STREET,10010,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
397205,102416,Other,40.71327708,-73.98091998,Good,2,0,OnCurb,1or2,NoDamage,17 JACKSON STREET,10002,Manhattan,MN28,Lower East Side
72919,102885,Callery pear,40.7212656,-73.98803239,Good,10,0,OnCurb,None,NoDamage,99 STANTON STREET,10002,Manhattan,MN27,Chinatown
118025,102901,Callery pear,40.72110551,-73.98875661,Good,3,0,OnCurb,1or2,NoDamage,163 ORCHARD STREET,10002,Manhattan,MN27,Chinatown
48905,103453,Other,40.74096475,-74.00340538,Good,4,0,OnCurb,3or4,NoDamage,330 WEST 15 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
102999,103152,pin oak,40.72851414,-73.98396656,Fair,9,0,OnCurb,1or2,NoDamage,254 EAST 10 STREET,10009,Manhattan,MN22,East Village
48750,104340,Callery pear,40.74310888,-73.98754597,Good,4,0,OnCurb,1or2,NoDamage,11 EAST 26 STREET,10010,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
34071,101994,ginkgo,40.73405479,-73.99297992,Good,7,0,OnCurb,None,Damage,21 EAST 12 STREET,10003,Manhattan,MN23,West Village
45804,220132,Other,40.70328611,-73.98885838,Good,6,0,OnCurb,1or2,Damage,133 WATER STREET,11201,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
232235,103260,honeylocust,40.73100516,-73.98297183,Good,8,0,OnCurb,None,Damage,227 1 AVENUE,10003,Manhattan,MN22,East Village
173603,102510,honeylocust,40.71341629,-73.99919054,Good,13,0,OnCurb,None,Damage,180 PARK ROW,10007,Manhattan,MN27,Chinatown
204918,105382,London planetree,40.73676423,-73.97802635,Good,6,0,OnCurb,None,NoDamage,400 1 AVENUE,10010,Manhattan,MN20,Murray Hill-Kips Bay
194254,102855,London planetree,40.72017234,-73.98250519,Poor,2,0,OnCurb,None,NoDamage,140 RIDGE STREET,10002,Manhattan,MN28,Lower East Side
30610,101842,honeylocust,40.73247602,-73.99491022,Good,2,0,OnCurb,1or2,Damage,15 EAST 9 STREET,10003,Manhattan,MN23,West Village
173869,217166,honeylocust,40.70666919,-73.96509247,Good,9,0,OnCurb,1or2,Damage,77 MORTON STREET,11249,Brooklyn,BK72,Williamsburg
13581,102018,Callery pear,40.73533856,-74.00434552,Good,9,0,OnCurb,3or4,NoDamage,78 PERRY STREET,10014,Manhattan,MN23,West Village
28451,104204,ginkgo,40.73619455,-73.99334765,Good,6,0,OnCurb,1or2,NoDamage,69 5 AVENUE,10003,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
190772,103355,Other,40.71512839,-73.9965354,Good,6,0,OffsetFromCurb,None,NoDamage,33 BOWERY,10002,Manhattan,MN27,Chinatown
178386,106001,London planetree,40.73350917,-73.97656143,Fair,15,0,OnCurb,None,Damage,531 EAST 20 STREET,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
30430,101956,littleleaf linden,40.73504061,-73.99759435,Good,12,0,OnCurb,1or2,NoDamage,68 WEST 11 STREET,10011,Manhattan,MN23,West Village
191935,102294,Other,40.72600985,-73.99807128,Fair,5,0,OnCurb,1or2,NoDamage,25 WEST HOUSTON STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
154899,103025,Other,40.7245838,-73.97526323,Good,5,0,OnCurb,1or2,NoDamage,134 AVENUE D,10009,Manhattan,MN28,Lower East Side
136770,102910,Other,40.72056548,-73.98544765,Poor,3,0,OnCurb,None,NoDamage,152 STANTON STREET,10002,Manhattan,MN27,Chinatown
177264,106034,Sophora,40.73369965,-73.97466946,Fair,6,0,OnCurb,1or2,NoDamage,8 PETER COOPER ROAD,10010,Manhattan,MN50,Stuyvesant Town-Cooper Village
233093,103167,honeylocust,40.72843837,-73.98718691,Good,14,0,OnCurb,1or2,NoDamage,41 ST MARKS PLACE,10003,Manhattan,MN22,East Village
144931,102624,honeylocust,40.71563356,-73.99658328,Fair,3,0,OnCurb,None,NoDamage,46 BOWERY,10013,Manhattan,MN27,Chinatown
28001,105275,Sophora,40.73217225,-73.9825672,Good,14,0,OnCurb,None,Damage,348 EAST 15 STREET,10003,Manhattan,MN21,Gramercy
204923,105382,London planetree,40.73651357,-73.97743214,Fair,10,0,OnCurb,None,NoDamage,420 EAST 23 STREET,10010,Manhattan,MN20,Murray Hill-Kips Bay
176436,105392,Other,40.73822641,-73.98197042,Good,2,0,OnCurb,1or2,NoDamage,228 EAST 23 STREET,10010,Manhattan,MN21,Gramercy
115084,104207,ginkgo,40.73571426,-73.98870463,Good,9,0,OnCurb,1or2,Damage,107 EAST 16 STREET,10003,Manhattan,MN21,Gramercy
84322,102586,littleleaf linden,40.71448703,-73.98583709,Good,5,0,OnCurb,1or2,NoDamage,251 EAST BROADWAY,10002,Manhattan,MN28,Lower East Side
179657,103389,London planetree,40.72016156,-73.98984857,Good,17,0,OnCurb,None,NoDamage,138 ALLEN STREET,10002,Manhattan,MN27,Chinatown
12731,101854,honeylocust,40.73270793,-74.00318652,Good,8,0,OnCurb,None,Damage,87 7 AVENUE SOUTH,10014,Manhattan,MN23,West Village
195439,102086,London planetree,40.73482571,-73.99912487,Fair,19,0,OnCurb,None,Damage,109 WEST 10 STREET,10011,Manhattan,MN23,West Village
28020,105305,Other,40.73323346,-73.98480125,Good,2,0,OnCurb,1or2,NoDamage,242 EAST 15 STREET,10003,Manhattan,MN21,Gramercy
30621,101702,honeylocust,40.73028848,-73.99600418,Good,8,0,OnCurb,None,NoDamage,31 WASHINGTON PLACE,10011,Manhattan,MN23,West Village
276131,100247,London planetree,40.70775847,-74.00391461,Good,20,0,OffsetFromCurb,1or2,NoDamage,267 PEARL STREET,10038,Manhattan,MN25,Battery Park City-Lower Manhattan
72727,102662,Sophora,40.71685122,-73.989799970000007,Good,3,0,OnCurb,1or2,NoDamage,343 GRAND STREET,10002,Manhattan,MN27,Chinatown
27944,105312,ginkgo,40.73491462,-73.98524941,Good,10,0,OnCurb,None,Damage,206 EAST 17 STREET,10003,Manhattan,MN21,Gramercy
196408,103298,London planetree,40.7155284,-73.99221914,Fair,13,0,OnCurb,None,NoDamage,24 ALLEN STREET,10002,Manhattan,MN27,Chinatown
73112,101845,honeylocust,40.73279674,-73.99027151,Good,11,0,OnCurb,3or4,NoDamage,70 EAST 12 STREET,10003,Manhattan,MN23,West Village
102313,103053,Sophora,40.72556987,-73.97699655,Fair,18,0,OnCurb,None,NoDamage,408 EAST 10 STREET,10009,Manhattan,MN28,Lower East Side
84134,102405,pin oak,40.71151803,-73.99410911,Fair,18,0,OffsetFromCurb,None,Damage,45 MONROE STREET,10002,Manhattan,MN27,Chinatown
41446,104360,Sophora,40.74261478,-73.98610048,Good,4,0,OnCurb,3or4,NoDamage,31 EAST 26 STREET,10010,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
13425,101866,ginkgo,40.73275503,-74.00130448,Good,11,0,OnCurb,1or2,Damage,115 WEST WASHINGTON PLACE,10014,Manhattan,MN23,West Village
154883,102778,Other,40.71806854,-73.97654267,Poor,17,0,OnCurb,None,NoDamage,126 BARUCH PLACE,10002,Manhattan,MN28,Lower East Side
102508,103403,Callery pear,40.72670854,-73.97677873,Good,4,0,OnCurb,1or2,NoDamage,182 AVENUE C,10009,Manhattan,MN28,Lower East Side
31961,104297,ginkgo,40.74080799,-73.98922413,Good,9,0,OnCurb,None,Damage,942 BROADWAY,10010,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
174087,112072,honeylocust,40.71038594,-74.00110569,Good,11,0,OnCurb,None,NoDamage,29 AVENUE OF THE FINEST,10038,Manhattan,MN27,Chinatown
239588,105263,honeylocust,40.72995926,-73.97873253,Good,13,0,OffsetFromCurb,1or2,NoDamage,535 EAST 14 STREET,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
531879,103289,Other,40.71002706,-73.9918903,Good,3,0,OffsetFromCurb,None,NoDamage,71 PIKE SLIP,10002,Manhattan,MN27,Chinatown
136999,102816,Other,40.71976869,-73.98311818,Fair,4,0,OnCurb,1or2,NoDamage,197 STANTON STREET,10002,Manhattan,MN28,Lower East Side
27816,105388,ginkgo,40.73650697,-73.98513484,Good,7,0,OnCurb,1or2,NoDamage,151 EAST 19 STREET,10003,Manhattan,MN21,Gramercy
30422,101956,pin oak,40.73445762,-73.99620558,Good,11,0,OnCurb,1or2,NoDamage,28 WEST 11 STREET,10011,Manhattan,MN23,West Village
232246,103243,pin oak,40.73046854,-73.98071905,Fair,8,0,OnCurb,None,NoDamage,440 EAST 14 STREET,10009,Manhattan,MN22,East Village
472101,102963,pin oak,40.72329052,-73.98458249,Good,16,0,OnCurb,None,NoDamage,170 EAST 3 STREET,10009,Manhattan,MN22,East Village
13015,101623,honeylocust,40.73006064,-74.00297897,Fair,4,0,OffsetFromCurb,1or2,NoDamage,32 CARMINE STREET,10014,Manhattan,MN23,West Village
438069,103026,littleleaf linden,40.72437818,-73.98528247,Good,2,0,OnCurb,1or2,NoDamage,172 EAST 4 STREET,10009,Manhattan,MN22,East Village
73498,101997,London planetree,40.73417487,-73.99526371,Good,18,0,OnCurb,1or2,NoDamage,2 WEST 11 STREET,10011,Manhattan,MN23,West Village
103337,103134,Other,40.72696688,-73.97816901,Good,2,0,OnCurb,3or4,Damage,625 EAST 11 STREET,10009,Manhattan,MN28,Lower East Side
30674,101735,ginkgo,40.73155992,-73.99302438,Good,2,0,OnCurb,3or4,NoDamage,55 EAST 9 STREET,10003,Manhattan,MN23,West Village
241194,105469,Other,40.74094775,-73.97572528,Poor,7,0,OnCurb,None,NoDamage,495 1 AVENUE,10016,Manhattan,MN20,Murray Hill-Kips Bay
12835,101730,Other,40.73099946,-74.00449641,Fair,14,0,OnCurb,3or4,Damage,27 MORTON STREET,10014,Manhattan,MN23,West Village
196550,103291,Other,40.71214211,-73.99232515,Good,4,0,OnCurb,1or2,NoDamage,45 PIKE STREET,10002,Manhattan,MN27,Chinatown
27403,101658,ginkgo,40.72983798,-73.99882667,Good,7,0,OnCurb,None,Damage,82 WEST 3 STREET,10012,Manhattan,MN23,West Village
335419,102713,London planetree,40.71731544,-73.9802141,Poor,3,0,OnCurb,None,NoDamage,61 COLUMBIA STREET,10002,Manhattan,MN28,Lower East Side
35424,105264,honeylocust,40.7311531,-73.97418515,Good,14,0,OffsetFromCurb,None,NoDamage,309 AVENUE C,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
102998,103152,ginkgo,40.72844792,-73.98380897,Good,11,0,OnCurb,1or2,NoDamage,256 EAST 10 STREET,10009,Manhattan,MN22,East Village
393966,102374,London planetree,40.71005842,-73.99478646,Good,14,0,OffsetFromCurb,None,NoDamage,150 CHERRY STREET,10002,Manhattan,MN27,Chinatown
179924,102991,ginkgo,40.72050826,-73.99243801,Good,14,0,OffsetFromCurb,None,NoDamage,30 DELANCEY STREET,10002,Manhattan,MN27,Chinatown
141197,103208,Sophora,40.72982607,-73.98521037,Good,2,0,OnCurb,None,NoDamage,322 EAST 11 STREET,10003,Manhattan,MN22,East Village
174542,217633,Japanese zelkova,40.7107602,-73.96665268,Good,4,0,OnCurb,None,NoDamage,401 WYTHE AVENUE,11249,Brooklyn,BK73,North Side-South Side
72692,102833,Other,40.72009616,-73.98858697,Good,7,0,OnCurb,1or2,NoDamage,95 RIVINGTON STREET,10002,Manhattan,MN27,Chinatown
454273,102382,Other,40.71046695,-73.9897874,Good,4,0,OnCurb,1or2,NoDamage,82 RUTGERS SLIP,10002,Manhattan,MN28,Lower East Side
64406,104305,ginkgo,40.74108941,-73.99260612,Good,3,0,OnCurb,3or4,NoDamage,38 WEST 21 STREET,10010,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
178511,103412,Sophora,40.72996529,-73.98877192,Good,6,0,OnCurb,1or2,Damage,17 STUYVESANT STREET,10003,Manhattan,MN22,East Village
